Label,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Feature100,Feature101
D,0.6503272185454497,1.004144428394459,0.3662307326858108,0.8943879586678964,0.1780450150773332,0.7472292299623843,0.22701747997387037,0.6392179842348452,0.40677684062236064,0.5705833152488425,0.3061734792348501,0.4694397961651837,0.17908838632944468,0.25125564292625147,0.070023098507443,0.11317758913393373,0.0007853121370882602,0.0026808562102141205,0.5467478777911212,0.4800344820375796,0.5554216745737437,0.26074470237449365,0.49858835581186656,0.386633950692636,0.45771026611328125,0.51101724130136,0.7789840698242188,0.5297101056134259,0.8006726857778188,0.3385426980477792,0.6993337064175993,0.4719290980586299,0.6415286708522487,0.5901641563132957,1.005689981821421,0.6143033486825449,0.9690312565983953,0.47956209535951966,0.8474285022632496,0.5508820992928964,0.7687905801309122,0.6339352643048322,-0.0001729726791381836,0.0015846490859985352,0.00341111421585083,0.009442150592803955,-1.0,3.5163122415542603,2.976248860359192,3.2707858830690384,0.5671733617782593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6584713584498355,1.0062666419598696,0.3857054459421258,0.9074094484178282,0.20222101713481702,0.7678672735639613,0.24899874235454358,0.6592576966868887,0.4239939639442845,0.5803317474804336,0.3116963035181949,0.4787320884869253,0.17594829358552633,0.2569153326020824,0.06979179382324219,0.11660520978968777,0.006812145835474918,0.006426186870327957,0.5528047461258737,0.49101637421752053,0.572592484323602,0.28790329857695873,0.5254819769608347,0.40205646761887365,0.4864270059685958,0.5173311988226801,0.7803710134405839,0.5415776479158471,0.811404077630294,0.3595908597218905,0.7164838690506784,0.48682878343321434,0.6621716147974918,0.6016416343853628,1.000330975181178,0.6259138121021738,0.9668981652510794,0.502041192363492,0.853543432135331,0.5752615619906418,0.7854726690995065,0.6597613602233448,0.0029553771018981934,0.0011690855026245117,0.002512693405151367,0.0020444393157958984,-1.0,3.5046768188476562,2.9625266790390015,3.28342504799366,0.5867105722427368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6553911336263021,1.0023607212862522,0.3809175618489583,0.9033458627385201,0.19254679361979166,0.7633959406571422,0.2338055419921875,0.6530969194371066,0.4141018676757813,0.5743870906692614,0.3034842936197917,0.4761492365555798,0.17072519938151043,0.2540052125779845,0.06501078287760417,0.11288309440338354,0.0018210856119791666,0.0016813072369253035,0.5473884073893229,0.48718908021775936,0.5649263509114584,0.28328767954874384,0.515961405436198,0.39827836674751993,0.4775209554036458,0.5134372162304336,0.7786460367838541,0.537529087752747,0.8078711954752604,0.3548875575442966,0.7121533203125,0.48089915213825035,0.6580787150065104,0.5951904324318865,1.0022427368164062,0.6224135803661758,0.9681663004557292,0.49803914955194045,0.8558336385091145,0.5698022499358911,0.7887453206380208,0.6537650403358953,0.0021094083786010742,0.0009250640869140625,0.0026645660400390625,0.000962674617767334,-1.0,3.5089898109436035,2.998419404029846,3.2731305807828903,0.6224653124809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.65808528178447,1.0068115673476843,0.377909686114337,0.9077600712398831,0.18671499716269002,0.7695319086527653,0.2216328801335515,0.6639391672696998,0.3902213637893264,0.5854481347173238,0.2990629866316512,0.4781196374687359,0.16532949499181798,0.25423738767774845,0.06328943613413218,0.11254368240027118,0.0021501489587732263,0.00012421093398718526,0.5477276363888303,0.490731808779051,0.569741017109639,0.2904571148989012,0.5261204693768475,0.4050659893227996,0.48321440413191513,0.519084957863787,0.7824088431693412,0.5402301815773943,0.8157214602908572,0.35939624155168054,0.7215520497914907,0.4864808226660859,0.662205154831345,0.6006588970156882,1.0071697750607052,0.6226395805962652,0.9698249198294975,0.499530586407339,0.8555685507284628,0.5726840616130143,0.7861240490062816,0.6558223010824739,0.0032459497451782227,0.001916050910949707,0.0036528706550598145,-0.0020753145217895508,-1.0,3.526575267314911,3.0214977264404297,3.2550761848688126,0.664585530757904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6327771367253484,1.004113819288171,0.35657552770666173,0.89508230789848,0.18281142776076859,0.7538501905358356,0.24054532437711149,0.65167062178902,0.4179380262220228,0.5793777548748514,0.29606772757865285,0.4761470711749533,0.1726076280748522,0.2554411266161048,0.06896075686892948,0.11410493436067001,0.0068399583971178205,0.0013974231222401495,0.5437457110430743,0.4874420995297639,0.5574373812288851,0.27908084703528363,0.49693422059755066,0.40279127203899884,0.4525909423828125,0.5228230020274287,0.7782552564466322,0.5381359017413595,0.802092474860114,0.3567426930303159,0.7038320592931799,0.4898872375488281,0.6489189766548775,0.6049362265545389,1.0031393927496832,0.622784656027089,0.9664590165421769,0.5013137071029,0.8567761601628484,0.5780894652656887,0.7939073717271959,0.6605053777280061,0.0010957717895507812,0.004183769226074219,0.003825068473815918,-0.0024355649948120117,-1.0,3.4882238507270813,3.014891743659973,3.263283297419548,0.6541198492050171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6457834113134097,1.0028198466581457,0.3603348405393836,0.8989678691415226,0.164608994575396,0.7564333887661204,0.20829563924711045,0.6461121334749109,0.39570753541711257,0.5704809918123133,0.29242643591475814,0.4710669657763313,0.1677997536855201,0.25205502790563244,0.06518805516909247,0.11339365734773524,0.008465597074325771,0.0017996675827923942,0.5424479654390518,0.4796332050772274,0.5621945106819884,0.2668465165530934,0.49577279286841824,0.3903974785524256,0.4510452061483305,0.5124177932739258,0.7778999642150043,0.5289160083321964,0.8099392407561001,0.34638169232536764,0.6981905584465967,0.47881276467267203,0.6369254752381207,0.5954909605138442,1.0032571243913206,0.6147439620074104,0.9706231731258027,0.49125106194440055,0.8460612884939533,0.5691968973945168,0.7715910820111836,0.6557636681724998,0.0012957453727722168,0.006270945072174072,0.006600916385650635,0.01486504077911377,-1.0,3.467564582824707,3.0432987213134766,3.2891670614480972,0.6930837035179138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6421897574646832,1.001229471439938,0.36293667309904754,0.8998185576294824,0.1722221897072988,0.7662054926371403,0.2089540664463827,0.6626053816980595,0.3867597188035103,0.5871731737534777,0.29066853980495505,0.4755848397453912,0.16006793714549444,0.25570267052959195,0.05806868043664384,0.11559549510050163,0.0016848420443600172,0.003191049150425753,0.5402756782427226,0.4863336412169093,0.5690907517524615,0.28148007564407457,0.5101390472830158,0.4012978642964535,0.4660291279831978,0.5198304567405646,0.7754130951345783,0.5361354059452633,0.8090561122110446,0.35627092045845743,0.699134304098887,0.4881511111911252,0.640665446242241,0.6047272990933426,1.0018383705452696,0.6207899875778089,0.9704836492669092,0.5037313365250182,0.846456867374786,0.5788895860850383,0.7741531999143836,0.6630868157036871,0.0011336207389831543,0.0038390755653381348,0.004666268825531006,0.004603862762451172,-1.0,3.441670536994934,3.0055493116378784,3.304753229022026,0.7144609093666077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6499571081710188,1.0031503773421693,0.36924189737398333,0.9096214788423168,0.17070101385247216,0.7757747979472867,0.19724294584091395,0.6713419029180953,0.3682391022982663,0.5904828078455204,0.2975637357528896,0.48186355700595773,0.1691343751672196,0.25894088196239884,0.064426160838506,0.11841978443612297,0.003899979264768836,0.005949473209518323,0.5445946471331871,0.490410194122534,0.5622431088800299,0.28271124860365615,0.49779405985793024,0.40923350491969707,0.4542725445473031,0.5305585792596391,0.7796568152022688,0.5390953365847361,0.8068728512280607,0.35722545925661814,0.6980024363896619,0.49376109006593555,0.6430796793062393,0.6107841327036028,1.0065628469806829,0.6226514089021752,0.9696595701452804,0.5023116379333057,0.847364556299497,0.585595398498096,0.78275037791631,0.6729938863850325,0.0011696219444274902,0.00102311372756958,0.003321230411529541,0.0037702322006225586,-1.0,3.4788012504577637,3.005495071411133,3.3325158059597015,0.7283401489257812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6576520558950063,1.0017140435834302,0.37735944180875214,0.908857413217531,0.1872045156118032,0.7733845271117298,0.21220624769056165,0.6713813484137785,0.3861430400126689,0.5989749448519226,0.29915196186787374,0.48209424390860484,0.1721395544103674,0.25700600265611145,0.06865248808989653,0.11522182166999113,0.009963886157886402,0.003768136315311946,0.5459407084697002,0.4905281743259295,0.5630290057208087,0.29303460087336547,0.5057894732501056,0.4195119032623075,0.46746671521985855,0.5381329583783522,0.7812554642960832,0.5387826743700825,0.8101667455724768,0.35888236296092363,0.7065544128417969,0.49152689453557874,0.6545930810876794,0.6055540801785516,1.007016980970228,0.6206115830874612,0.9654161607896959,0.502542238708929,0.8493225510055954,0.5807161398813234,0.7915226704365498,0.6639483702098224,0.0019644498825073242,-0.001032710075378418,-0.001304924488067627,-0.015337169170379639,-1.0,3.4534910321235657,2.991744875907898,3.318428248167038,0.6728366017341614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.647080790201823,1.0066756241613155,0.37138092041015625,0.9127663536895093,0.1810875447591146,0.7783550838772342,0.20241068522135416,0.6766288400553971,0.36702555338541665,0.5982983541145599,0.30176829020182294,0.4849547104869815,0.1775525919596354,0.25872703936460206,0.07250701904296875,0.11678757427407684,0.010668741861979166,0.004445082849735837,0.5440951538085937,0.4951080486928816,0.5602664184570313,0.28719298273539373,0.4968325805664062,0.4100397507921397,0.4532402547200521,0.530056576077029,0.7755765787760417,0.5442556888937092,0.8012494913736979,0.356458759993958,0.6959195963541667,0.48805984661733504,0.6432060750325521,0.6033504266533063,1.0011731974283855,0.6264751077555925,0.9559461466471354,0.5025724369844944,0.8440208943684896,0.5770376603380382,0.787919921875,0.6582577794575862,0.0012682080268859863,-0.004475712776184082,-0.0017595887184143066,-0.012777924537658691,-1.0,3.4876298904418945,2.9863452911376953,3.284335657954216,0.6537657976150513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6473879427523226,1.0039455084491977,0.37131520864125844,0.9104483076136747,0.17251999313766891,0.7769811753746417,0.18776589470940666,0.6738808172212231,0.3585143218169341,0.5977913973142774,0.3019042143950591,0.48596800660057893,0.1773027987093539,0.2571944367113731,0.06803131103515625,0.11684129564024562,0.0027376123376794763,0.006033053501046819,0.5454726348052154,0.49580354484722766,0.5632506705619194,0.28301424259762115,0.49434074195655614,0.40736891382889784,0.4483798259013408,0.5288553580963354,0.7786094046927787,0.5455762876881113,0.8090970838392103,0.35329681506259836,0.6980476379394531,0.48379774573895573,0.6407173775337838,0.599863477748075,1.0051781937882707,0.6293933511637956,0.9644336184939822,0.5032695797707537,0.8460774808316618,0.5771463380443106,0.7820359307366449,0.6605916743655856,0.00014400482177734375,-0.006336390972137451,-0.002638697624206543,-0.01176607608795166,-1.0,3.449493944644928,2.9636549949645996,3.3123958855867386,0.6522485613822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6485725609031884,1.0046977320461408,0.3684258332123628,0.9121170585037123,0.17789820078256968,0.778771069032926,0.20677855208113388,0.6801493759696365,0.37112086528056376,0.6035715603659338,0.29552026697107264,0.4867630951793481,0.16001139460383235,0.2603940896108641,0.059118837923616975,0.11655484192760278,0.0026623493916279562,0.003932804080611425,0.5448535197489971,0.4978271376156638,0.5637599841968434,0.30001459054067625,0.5008911957611909,0.4201722787627092,0.4581237999168602,0.5383653978929452,0.7793847161370355,0.5479291280110677,0.8132118018897804,0.3674093341151028,0.7025154732369088,0.49391159436381454,0.6481240762246622,0.6077332327551875,1.0038714022249788,0.6314291987858766,0.9668559512576541,0.5118422947876843,0.8440665167731207,0.5826280607399366,0.7815178536080025,0.6637857450661084,0.00011307001113891602,-0.004533290863037109,-0.0027880072593688965,-0.014426589012145996,-1.0,3.446548879146576,2.979179620742798,3.316004052758217,0.6654629111289978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D,0.6305039723714193,1.0040138668484158,0.34855228000217015,0.9038399166531033,0.1528980467054579,0.7688337537977431,0.17348734537760416,0.6706392076280382,0.3455074098375108,0.60751953125,0.28669537438286674,0.4733901129828559,0.17479175991482204,0.25223960876464846,0.07014189826117621,0.11486197577582466,0.011027336120605469,0.006142044067382812,0.5364632076687283,0.4825818379720052,0.5626919004652235,0.26570252312554254,0.5002283520168729,0.3956465827094184,0.4593443340725369,0.5215186648898654,0.7746253543429904,0.5316769917805989,0.8097931543986002,0.343778567843967,0.7055682076348199,0.47887458801269533,0.6497888565063477,0.5959648132324219,1.004208140903049,0.6149185604519314,0.9757187101576064,0.4857683817545573,0.8713840908474393,0.5616461012098525,0.8127368291219076,0.6444992065429688,0.0007573962211608887,4.762411117553711e-05,0.00453341007232666,0.012387573719024658,-1.0,3.486892282962799,2.9866445064544678,3.281354308128357,0.6914657354354858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E,0.6447817780250726,1.0077085005931365,0.2438402397688045,0.9165203632452549,0.041703867357830667,0.7080728335258288,0.17499648692996003,0.5229789538261218,0.4644202298896257,0.4537216577774439,0.11658016470975655,0.38466463333521134,0.00047674844431322676,0.0938273454323793,0.042772869731104654,0.14481114118527144,0.09664970220521439,0.2851520195985452,0.419900938521984,0.3445541919806065,0.3649533293968023,0.00781564223460662,0.39431496553642803,0.1216885737883739,0.41499594754950947,0.29433535306881636,0.7136592421420785,0.3602151748461601,0.7127561347429142,0.0567174935952211,0.6818216013353925,0.1637402925735865,0.6635971069335938,0.3214268562121269,1.0131032189657523,0.42597285295144105,0.9736858634061591,0.21490015127719977,0.9121805235396984,0.2669507784721179,0.8612782677938772,0.3875014476287059,-0.0923691987991333,-0.001556098461151123,-0.029985427856445312,0.08581796288490295,-1.0,3.2443496584892273,1.4295625686645508,3.2434722036123276,-1.331087052822113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E,0.6455701192220052,1.0071040422488482,0.2318235124860491,0.9022138057610928,0.013827187674386161,0.6963294591659155,0.16246323358444942,0.5092064539591471,0.47821935017903644,0.43788720399905473,0.09274055844261533,0.3670833049676357,0.004145122709728423,0.07935187755486904,0.057414645240420385,0.16331153038220528,0.11098480224609375,0.31520855732453174,0.404754638671875,0.33440822210067356,0.3796221415201823,0.0009334393036671174,0.4055184863862537,0.13312810506576148,0.4218208676292783,0.29583026201297075,0.7030267261323475,0.35583031483185595,0.730676015218099,0.04957706500322391,0.691061292375837,0.16752401987711588,0.670053209577288,0.3175008602631398,1.0153241838727678,0.42974264193803835,0.9884768894740513,0.21309351309751853,0.9239894321986607,0.2688737404652131,0.8756009056454613,0.3816803907736754,-0.00671011209487915,0.0034654736518859863,-0.003052055835723877,0.004746794700622559,-1.0,3.2664477825164795,1.3285553455352783,3.1980448961257935,-1.3668221235275269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E,0.6435274396623883,1.0012203651138498,0.23490615118117558,0.8992296049866495,0.02316683814639137,0.6984593113766441,0.18033145722888766,0.5143354633186437,0.4930003938220796,0.4442782462397708,0.08696855817522321,0.3699528537219084,0.008343106224423363,0.08788804162906695,0.07585416521344866,0.17233294474927685,0.13117181687127977,0.32401695734337915,0.4007392156691778,0.3364151459705981,0.37982105073474703,0.010789991934088212,0.41814059302920387,0.14461868624143961,0.42998795282273067,0.30721913108342813,0.7014817737397694,0.35623298113859153,0.729666028703962,0.06231936925574194,0.6993882315499442,0.18062900591500197,0.6734437488374256,0.32842057867895197,1.0145167396182107,0.4271707776226575,0.986458732968285,0.22264620624011075,0.9273808797200521,0.2807849087292635,0.8757207961309523,0.39183460911618,-0.0051337480545043945,-0.0034325122833251953,0.0004391670227050781,0.011110484600067139,-1.0,3.2559701800346375,1.2855267524719238,3.2344523817300797,-1.4032995700836182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E,0.638182706611101,1.0027348965029173,0.24127144037291062,0.9078177440015576,0.04565997456395349,0.7038427425336234,0.19321335193722747,0.5207144580309904,0.48126025532567224,0.44809952265099634,0.12653776656749638,0.37230541132673434,0.01910347162291061,0.09421886975252175,0.06231778167014898,0.15614154670811906,0.12574111583621003,0.2972365149968787,0.43337782039198763,0.3364234755310831,0.39071442360101744,0.011875369880772844,0.4095661252043968,0.13389763651014883,0.4343510117641715,0.30179405212402344,0.7240790433661882,0.3552013831802561,0.7361787308094113,0.06028496464596519,0.6968083936114644,0.1779365660269049,0.6839803651321766,0.33281514614443236,1.020009950149891,0.42590323580971245,0.9897540780000909,0.2189397329016577,0.9280961502430051,0.27867046790786937,0.8872398553892623,0.394831077961982,-0.004368603229522705,-0.0028967857360839844,0.0010952949523925781,0.008744806051254272,-1.0,3.2431337237358093,1.2928813695907593,3.18727508187294,-1.3494861125946045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E,0.5933208930783156,1.0069058002569737,0.18734406261909298,0.905175893734663,0.0020000178639481706,0.6966979197966747,0.1798709776343369,0.5166438420613607,0.4851193311737805,0.44019290728446764,0.08816193371284299,0.37621768315633136,0.003117445038586128,0.0819860482827211,0.029899411085175305,0.14752804927336863,0.07019284876381479,0.2886826686370067,0.39725289693692833,0.34534174356705105,0.3679104316525343,0.012208816332694812,0.3845201817954459,0.1328442157843174,0.4062937294564596,0.2993487822703826,0.6994671705292492,0.36695053638556063,0.7326261939072027,0.060553318414932646,0.6896540944169207,0.18088005750607222,0.6732722956959795,0.3378733732761481,1.0123300319764672,0.4377419642913036,0.989123646805926,0.21978024947337615,0.9215532628501334,0.28206893725272936,0.8750716418754764,0.4034891006274101,-0.0021866559982299805,-0.006380438804626465,0.001128077507019043,-0.00567626953125,-1.0,3.218144178390503,1.2895244359970093,3.2099317759275436,-1.377992331981659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E,0.6054029918852306,1.0021001642400569,0.20395878383091517,0.9041967020406352,0.026223863874162947,0.6947984323873149,0.19904781523204984,0.5149296351841518,0.4986432393391927,0.4357627150300261,0.09749330793108259,0.38071087428501676,0.016028631301153274,0.08415618500152192,0.06115740821475074,0.13756721050708326,0.09948966616675967,0.27370620083499264,0.4055273873465402,0.34500958083511946,0.3731160845075335,0.004052001160460633,0.4084837777273996,0.12593808112206398,0.4242820739746094,0.29916986242517246,0.7073989141555059,0.36308715869854025,0.7332752772739956,0.05433262168587028,0.701470692952474,0.17374335945426644,0.6727087838309151,0.3340241816136744,1.0128335498628163,0.4286508436326857,0.9924866812569755,0.2088702189457881,0.9318675086611793,0.2701449703860593,0.8744445074172247,0.39332724236822747,0.002274453639984131,-0.003168821334838867,0.004740893840789795,-0.0018458068370819092,-1.0,3.2328426837921143,1.2896156311035156,3.213016986846924,-1.393597424030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E,0.6221903359017721,1.004412098934776,0.21465227080554497,0.8984187276739823,0.028580642328029725,0.6868705498544794,0.1990929580316311,0.5057295874545449,0.5087933424042492,0.42657863466363205,0.11852748219559832,0.37503730623345627,0.017685494771817835,0.08338632081684313,0.04203535870807927,0.11707128976520739,0.07831126887623857,0.24151317696822316,0.4221029514219703,0.3369201986413253,0.38150247713414637,0.001316748167339124,0.4044315989424543,0.10671871586849815,0.42469973680449696,0.27708397413554947,0.7212180160894627,0.3567740038821572,0.7420630106111852,0.04641456353036981,0.6987736399580793,0.1584915612873278,0.67547607421875,0.3195893639012387,1.023454619616997,0.42655454183879654,0.9923899580792683,0.2084561272671348,0.9288938568859566,0.2647328251286557,0.8816781392911586,0.3884491042086953,0.003573179244995117,-0.0006355047225952148,0.0034853219985961914,-0.008012205362319946,-1.0,3.224039077758789,1.3198107481002808,3.2247312366962433,-1.391514241695404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
